Log file open, 02/18/23 16:47:28
[2023.02.18-22.54.50:825][844]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Roofs/Texture/T_Kit_Roof_Corner_Out_BC.T_Kit_Roof_Corner_Out_BC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.50:836][844]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Walls/Texture/T_Kit_Wall_Diagonal_BC.T_Kit_Wall_Diagonal_BC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.50:841][845]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Stairs/Texture/T_Kit_Stairs_A_BC.T_Kit_Stairs_A_BC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.50:865][846]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Walls/Texture/T_Kit_Wall_Door_BC.T_Kit_Wall_Door_BC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.50:885][847]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Walls/Texture/T_Kit_Wall_Door_ARM.T_Kit_Wall_Door_ARM (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.50:908][847]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Walls/Texture/T_Kit_Wall_Diagonal_ARM.T_Kit_Wall_Diagonal_ARM (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.50:912][847]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Walls/Texture/T_Kit_Wall_Straight_ARM.T_Kit_Wall_Straight_ARM (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.50:913][847]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Stairs/Texture/T_Kit_Stairs_A_ARM.T_Kit_Stairs_A_ARM (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.51:577][888]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Environment/Islands/Texture/T_FloatingIsland_Bot_S_ARM.T_FloatingIsland_Bot_S_ARM (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 101.645823 MB), EncodeSpeed: Fast
[2023.02.18-22.54.51:585][888]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Environment/Islands/Texture/T_FloatingIsland_Bot_S_BC.T_FloatingIsland_Bot_S_BC (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 101.645823 MB), EncodeSpeed: Fast
[2023.02.18-22.54.51:668][893]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Walls/Texture/T_Kit_Wall_Straight_BC.T_Kit_Wall_Straight_BC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.51:707][896]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/VFX/LightRay/T_vfx_Light_Ray_01.T_vfx_Light_Ray_01 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.51:709][896]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Walls/Texture/T_Kit_Wall_Window_BC.T_Kit_Wall_Window_BC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.51:732][897]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/VFX/LightRay/T_vfx_Fog_01.T_vfx_Fog_01 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.51:735][897]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/Architecture/Walls/Texture/T_Kit_Wall_Window_ARM.T_Kit_Wall_Window_ARM (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.52:039][914]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/VFX/LightRay/T_vfx_lightray_card_01_O.T_vfx_lightray_card_01_O (TFO_AutoDXT, 2048x4096 x1x1x1) (Required Memory Estimate: 608.062468 MB), EncodeSpeed: Fast
[2023.02.18-22.54.53:074][968]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/VFX/Clouds/NE_Clouds.NE_Clouds:ThumbnailTexture (TFO_DXT1, 512x512 x1x1x1) (Required Memory Estimate: 29.89575 MB), EncodeSpeed: Fast
[2023.02.18-22.54.53:074][968]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/VFX/Emitters/Enviroment/NE_WindCurve.NE_WindCurve:Texture2D_0 (TFO_DXT1, 512x512 x1x1x1) (Required Memory Estimate: 29.89575 MB), EncodeSpeed: Fast
[2023.02.18-22.54.53:077][968]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/VFX/Dependencies/Textures/T_WindRibbon.T_WindRibbon (TFO_AutoDXT, 512x512 x1x1x1) (Required Memory Estimate: 45.145823 MB), EncodeSpeed: Fast
[2023.02.18-22.54.53:080][969]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/VFX/Emitters/Enviroment/NS_WindCurveSystem.NS_WindCurveSystem:PEN_Wind_Lead001_1.NE_WindCurve.Texture2D_0 (TFO_DXT1, 512x512 x1x1x1) (Required Memory Estimate: 29.89575 MB), EncodeSpeed: Fast
[2023.02.18-22.54.53:080][969]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/VFX/Emitters/Enviroment/NS_WindCurveSystem.NS_WindCurveSystem:PEN_Wind_Lead.NE_WindCurve.Texture2D_0 (TFO_DXT1, 512x512 x1x1x1) (Required Memory Estimate: 29.89575 MB), EncodeSpeed: Fast
[2023.02.18-22.54.53:083][969]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/VFX/Emitters/Enviroment/NS_WindCurveSystem.NS_WindCurveSystem:PEN_Wind_Lead002_3.NE_WindCurve.Texture2D_0 (TFO_DXT1, 512x512 x1x1x1) (Required Memory Estimate: 29.89575 MB), EncodeSpeed: Fast
[2023.02.18-22.54.53:083][969]LogTexture: Display: Building textures: /Game/LearningKit_Games/Assets/VFX/Dependencies/Textures/T_Celebrate.T_Celebrate (TFO_AutoDXT, 512x512 x1x1x1) (Required Memory Estimate: 45.145823 MB), EncodeSpeed: Fast
[2023.02.18-22.54.55:756][114]LogWindowsTextInputMethodSystem: Activated input method: 中文(简体，中国) - 微软拼音 (TSF IME).
[2023.02.18-22.54.58:151][211]LogMeshUtilities: Finished distance field build in 2.4s - 126x126x126 sparse distance field, 1.2Mb total, 0.0Mb always loaded, 32% occupied, 218 triangles, SM_Kit_Roof_Corner_Out
[2023.02.18-22.54.58:995][263]LogTexture: Display: Building textures: /Game/LearningKit_Robots/Textures/T_Sensor_BG.T_Sensor_BG (TFO_AutoDXT, 1024x256 x1x1x1) (Required Memory Estimate: 45.145823 MB), EncodeSpeed: Fast
[2023.02.18-22.54.59:016][263]LogTexture: Display: Building textures: /Game/sA_HitFx/Fx/NS_StylizedHit_1.NS_StylizedHit_1:ThumbnailTexture (TFO_DXT1, 512x512 x1x1x1) (Required Memory Estimate: 29.89575 MB), EncodeSpeed: Fast
[2023.02.18-22.54.59:033][264]LogTexture: Display: Building textures: /Game/sA_HitFx/Materials/MaterialFunctions/Function_Textures/T_Noise_1.T_Noise_1 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 276.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.59:038][264]LogTexture: Display: Building textures: /Game/sA_HitFx/Materials/Textures/T_Noise_Liquid.T_Noise_Liquid (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 276.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.59:082][266]LogTexture: Display: Building textures: /Game/Enemy/mesh/Ch14_1001_Glossiness.Ch14_1001_Glossiness (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1104.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.59:415][281]LogTexture: Display: Building textures: /Game/Enemy/mesh/Ch14_1001_Diffuse.Ch14_1001_Diffuse (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.54.59:641][291]LogTexture: Display: Building textures: /Game/Enemy/mesh/Ch14_1001_Normal.Ch14_1001_Normal (TFO_BC5, 4096x4096 x1x1x1) (Required Memory Estimate: 1152.062484 MB), EncodeSpeed: Fast
[2023.02.18-22.55.00:802][354]LogNiagaraCompiler: Function call "NormalizedAngleToDegrees001" is deprecated. Reason:
Replaced by a unified angle conversion input which can switch modes for more flexibility and covers all the conversion cases..
Please use /Niagara/DynamicInputs/Angles/AngleConversion.AngleConversion instead. - Node: Normalized Angle to Degrees 001 - 
[2023.02.18-22.55.01:886][426]LogNiagaraCompiler: Function call "NormalizedAngleToDegrees001" is deprecated. Reason:
Replaced by a unified angle conversion input which can switch modes for more flexibility and covers all the conversion cases..
Please use /Niagara/DynamicInputs/Angles/AngleConversion.AngleConversion instead. - Node: Normalized Angle to Degrees 001 - 
[2023.02.18-22.55.01:904][427]LogNiagara: Compiling System NiagaraSystem /Game/LearningKit_Games/Assets/VFX/Emitters/Enviroment/NS_WindCurveSystem.NS_WindCurveSystem took 36.637829 sec (time since issued), 186.058090 sec (combined shader worker time).
[2023.02.18-22.55.02:124][438]LogNiagara: Compiling System NiagaraSystem /Game/sA_HitFx/Fx/NS_StylizedHit_1.NS_StylizedHit_1 took 36.881275 sec (time since issued), 110.719643 sec (combined shader worker time).
[2023.02.18-22.55.02:985][499]LogMeshUtilities: Finished distance field build in 2.3s - 126x126x126 sparse distance field, 1.8Mb total, 0.1Mb always loaded, 51% occupied, 3233 triangles, SM_Cloud_C
[2023.02.18-22.55.03:532][534]LogDerivedDataCache: C:/Users/Randall/AppData/Local/UnrealEngine/Common/DerivedDataCache: Move collision when writing file C:/Users/Randall/AppData/Local/UnrealEngine/Common/DerivedDataCache/Buckets/LegacyNIAGARASM/b4/ae/3e6e3269075ab3f4f0260d114350fa1d144f.udd from 'VFX_Pollen/HangingParticulates/ParticleGPUComputeScript'.
[2023.02.18-22.55.12:242][ 54]LogMeshUtilities: Finished distance field build in 8.9s - 259x259x259 sparse distance field, 8.0Mb total, 0.3Mb always loaded, 24% occupied, 5366 triangles, SM_FloatingIsland_L
[2023.02.18-22.55.14:612][160]LogMeshUtilities: Finished distance field build in 2.4s - 126x126x126 sparse distance field, 1.9Mb total, 0.1Mb always loaded, 54% occupied, 4255 triangles, SM_Cloud_D
[2023.02.18-22.55.17:063][295]LogMeshUtilities: Finished distance field build in 2.2s - 126x126x126 sparse distance field, 1.7Mb total, 0.1Mb always loaded, 48% occupied, 2596 triangles, SM_Cloud_A
[2023.02.18-22.55.26:375][946]LogMeshUtilities: Finished distance field build in 9.3s - 259x259x259 sparse distance field, 8.3Mb total, 0.4Mb always loaded, 25% occupied, 2281 triangles, SM_FloatingIsland_M
[2023.02.18-22.55.28:239][ 76]LogMeshUtilities: Finished distance field build in 1.9s - 126x126x126 sparse distance field, 1.6Mb total, 0.1Mb always loaded, 45% occupied, 1367 triangles, SM_FloatingIsland_S
[2023.02.18-22.55.52:137][ 86]Cmd: CLOSE_SLATE_MAINFRAME
[2023.02.18-22.55.52:212][ 86]LogUObjectHash: Compacting FUObjectHashTables data took   0.96ms
[2023.02.18-22.55.52:215][ 86]LogStall: Shutdown...
[2023.02.18-22.55.52:222][ 86]LogStall: Shutdown complete.
[2023.02.18-22.55.52:242][ 86]LogSlate: Window 'Project Settings' being destroyed
[2023.02.18-22.55.52:297][ 86]LogSlate: Window '虚幻学习工具包 - Unreal Editor' being destroyed
[2023.02.18-22.55.52:462][ 87]Cmd: QUIT_EDITOR
[2023.02.18-22.55.52:462][ 87]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2023.02.18-22.55.52:556][ 87]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.02.18-22.55.52:556][ 87]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.02.18-22.55.52:556][ 87]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.02.18-22.55.52:560][ 87]LogWorld: UWorld::CleanupWorld for LearningKit_Games_Showcase, bSessionEnded=true, bCleanupResources=true
[2023.02.18-22.55.52:560][ 87]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.18-22.55.52:560][ 87]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.02.18-22.55.52:671][ 87]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.02.18-22.55.52:672][ 87]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.02.18-22.55.52:672][ 87]LogAudio: Display: Audio Device unregistered from world 'LearningKit_Games_Showcase'.
[2023.02.18-22.55.52:672][ 87]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.02.18-22.55.52:673][ 87]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.02.18-22.55.52:677][ 87]LogAudio: Display: Audio Device Manager Shutdown
[2023.02.18-22.55.52:682][ 87]LogWindowsTextInputMethodSystem: Activated input method: 中文(简体，中国) - 微软拼音 (TSF IME).
[2023.02.18-22.55.52:689][ 87]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.02.18-22.55.52:689][ 87]LogExit: Preparing to exit.
[2023.02.18-22.55.52:704][ 87]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.02.18-22.55.52:967][ 87]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.02.18-22.55.53:008][ 87]LogExit: Editor shut down
[2023.02.18-22.55.53:009][ 87]LogExit: Transaction tracking system shut down
[2023.02.18-22.55.53:016][ 87]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.02.18-22.55.53:084][ 87]LogExit: Object subsystem successfully closed.
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: ================================================
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Total job queries 5335, among them cache hits 31 (0.58%)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Tracking 5303 distinct input hashes that result in 3791 distinct outputs (71.49%)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: RAM used: 12.57 MB (0.01 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.77%
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Shaders Compiled: 5303
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Jobs assigned 5303, completed 5303 (100.00%)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Average time worker was idle: 0.21 s
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Time job spent in pending queue: average 194.33 s, longest 402.72 s
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Job execution time: average 6.88 s, max 31.22 s
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Job life time (pending + execution): average 201.20 s, max 405.25
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 455.31 s
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Jobs were issued in 652 batches (only local compilation was used), average 8.13 jobs/batch
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Average processing rate: 11.65 jobs/sec
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Total thread time: 3838.47 s
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Total thread preprocess time: 196.50 s
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Percentage time preprocessing: 5.12%
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Effective parallelization: 8.43 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display:                                              FVisualizeHDRPS (compiled    1 times, average 21.85 sec, max 21.85 sec, min 21.85 sec)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display:                                   FSSDTemporalAccumulationCS (compiled   10 times, average 7.52 sec, max 19.87 sec, min 0.51 sec)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display:                                          FTSRRejectShadingCS (compiled    2 times, average 6.24 sec, max 8.60 sec, min 3.88 sec)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display:                                    FShadingFurnaceTestPassPS (compiled    1 times, average 5.57 sec, max 5.57 sec, min 5.57 sec)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display:                                        FRadixSortDownsweepCS (compiled    1 times, average 5.08 sec, max 5.08 sec, min 5.08 sec)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display:                                      FScreenProbeIntegrateCS - 11.50% of total time (compiled  128 times, average 3.45 sec, max 6.03 sec, min 2.18 sec)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display:                      FRenderSingleScatteringWithPreshadingCS - 7.31% of total time (compiled  128 times, average 2.19 sec, max 6.69 sec, min 0.37 sec)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display:                              FVolumetricFogLightScatteringCS - 4.32% of total time (compiled  128 times, average 1.30 sec, max 2.19 sec, min 0.79 sec)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display:                                             FDeferredLightPS - 4.17% of total time (compiled  102 times, average 1.57 sec, max 4.12 sec, min 0.53 sec)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display:          FBuildInstanceIdBufferAndCommandsFromPrimitiveIdsCs - 3.91% of total time (compiled  256 times, average 0.59 sec, max 1.76 sec, min 0.19 sec)
[2023.02.18-22.55.53:088][ 87]LogShaderCompilers: Display: ================================================
[2023.02.18-22.55.53:117][ 87]LogShaderCompilers: Display: Shaders left to compile 0
[2023.02.18-22.55.53:128][ 87]LogVirtualization: UE::Virtualization was shutdown
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module ExternalImagePicker (981)
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (979)
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (977)
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module AddContentDialog (975)
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module WidgetCarousel (974)
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module SubobjectEditor (971)
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module SceneOutliner (969)
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module StatusBar (967)
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (965)
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module StatsViewer (963)
[2023.02.18-22.55.53:140][ 87]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (961)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module AutomationWorker (959)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (957)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (955)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module TakesCore (953)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module PlanarCut (951)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module CharacterAI (949)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module SmartSnapping (947)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (945)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (943)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (941)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module WaveTableEditor (939)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (937)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (935)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module GooglePADEditor (933)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (931)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (929)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (927)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (925)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (923)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (921)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (919)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module WebMMedia (917)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (915)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module SequenceRecorder (914)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (911)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (909)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (907)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (905)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (903)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (901)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (899)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module IKRigEditor (897)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module ControlRigEditor (895)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module TextureAlignMode (893)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module BspMode (891)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module GeometryMode (889)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module SessionServices (887)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module MeshPaint (885)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (883)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module PlacementMode (882)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module FoliageEdit (879)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module LandscapeEditor (877)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (875)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module ActorPickerMode (873)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module ViewportSnapping (871)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module ViewportInteraction (869)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module ClothPainter (867)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (866)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module LogVisualizer (863)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (861)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (859)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (858)
[2023.02.18-22.55.53:141][ 87]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (856)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (853)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (851)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (849)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (847)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module AnimationSettings (845)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (843)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module CSVtoSVG (841)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (839)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module EditorConfig (837)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (835)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module EditorFramework (833)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (831)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module TraceInsights (829)
[2023.02.18-22.55.53:984][ 87]MemoryProfiler: Shutdown
[2023.02.18-22.55.53:984][ 87]NetworkingProfiler: Shutdown
[2023.02.18-22.55.53:984][ 87]LoadingProfiler: Shutdown
[2023.02.18-22.55.53:984][ 87]TimingProfiler: Shutdown
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module TraceServices (828)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (825)
[2023.02.18-22.55.53:984][ 87]LogModuleManager: Shutting down and abandoning module InteractiveToolsFramework (824)
